2018-01-04 21:59:31,102 INFO     BatchNorm: inception_4a_5x5_bn1, Offset = (32,), bias = (32,), mean = (32,), variance = (32,)  
2018-01-04 21:59:31,110 INFO     BatchNorm: inception_4a_5x5_bn2, Offset = (64,), bias = (64,), mean = (64,), variance = (64,)  
2018-01-04 21:59:33,433 INFO     ConvLayer: inception_4a_pool_conv, weight_shape = (1, 1, 640, 128), bias_shape = (128,)
2018-01-04 21:59:33,445 INFO     BatchNorm: inception_4a_pool_bn, Offset = (128,), bias = (128,), mean = (128,), variance = (128,)  
2018-01-04 21:59:36,283 INFO     ConvLayer: inception_4e_3x3_conv1, weight_shape = (1, 1, 640, 160), bias_shape = (160,)
2018-01-04 21:59:46,189 INFO     ConvLayer: inception_4e_3x3_conv2, weight_shape = (3, 3, 160, 256), bias_shape = (256,)
2018-01-04 21:59:46,204 INFO     BatchNorm: inception_4e_3x3_bn1, Offset = (160,), bias = (160,), mean = (160,), variance = (160,)  
2018-01-04 21:59:46,225 INFO     BatchNorm: inception_4e_3x3_bn2, Offset = (256,), bias = (256,), mean = (256,), variance = (256,)  
2018-01-04 21:59:47,795 INFO     ConvLayer: inception_4e_5x5_conv1, weight_shape = (1, 1, 640, 64), bias_shape = (64,)
2018-01-04 21:59:52,540 INFO     ConvLayer: inception_4e_5x5_conv2, weight_shape = (5, 5, 64, 128), bias_shape = (128,)
2018-01-04 21:59:52,549 INFO     BatchNorm: inception_4e_5x5_bn1, Offset = (64,), bias = (64,), mean = (64,), variance = (64,)  
2018-01-04 21:59:52,566 INFO     BatchNorm: inception_4e_5x5_bn2, Offset = (128,), bias = (128,), mean = (128,), variance = (128,)  
2018-01-04 21:59:58,608 INFO     ConvLayer: inception_5a_1x1_conv, weight_shape = (1, 1, 1024, 256), bias_shape = (256,)
2018-01-04 21:59:58,628 INFO     BatchNorm: inception_5a_1x1_bn, Offset = (256,), bias = (256,), mean = (256,), variance = (256,)  
2018-01-04 22:00:00,821 INFO     ConvLayer: inception_5a_3x3_conv1, weight_shape = (1, 1, 1024, 96), bias_shape = (96,)
2018-01-04 22:00:08,455 INFO     ConvLayer: inception_5a_3x3_conv2, weight_shape = (3, 3, 96, 384), bias_shape = (384,)
2018-01-04 22:00:08,468 INFO     BatchNorm: inception_5a_3x3_bn1, Offset = (96,), bias = (96,), mean = (96,), variance = (96,)  
2018-01-04 22:00:08,501 INFO     BatchNorm: inception_5a_3x3_bn2, Offset = (384,), bias = (384,), mean = (384,), variance = (384,)  
2018-01-04 22:00:11,075 INFO     ConvLayer: inception_5a_pool_conv, weight_shape = (1, 1, 1024, 96), bias_shape = (96,)
2018-01-04 22:00:11,086 INFO     BatchNorm: inception_5a_pool_bn, Offset = (96,), bias = (96,), mean = (96,), variance = (96,)  
2018-01-04 22:00:15,333 INFO     ConvLayer: inception_5b_1x1_conv, weight_shape = (1, 1, 736, 256), bias_shape = (256,)
2018-01-04 22:00:15,353 INFO     BatchNorm: inception_5b_1x1_bn, Offset = (256,), bias = (256,), mean = (256,), variance = (256,)  
2018-01-04 22:00:17,108 INFO     ConvLayer: inception_5b_3x3_conv1, weight_shape = (1, 1, 736, 96), bias_shape = (96,)
2018-01-04 22:00:25,207 INFO     ConvLayer: inception_5b_3x3_conv2, weight_shape = (3, 3, 96, 384), bias_shape = (384,)
2018-01-04 22:00:25,218 INFO     BatchNorm: inception_5b_3x3_bn1, Offset = (96,), bias = (96,), mean = (96,), variance = (96,)  
2018-01-04 22:00:25,251 INFO     BatchNorm: inception_5b_3x3_bn2, Offset = (384,), bias = (384,), mean = (384,), variance = (384,)  
2018-01-04 22:00:27,280 INFO     ConvLayer: inception_5b_pool_conv, weight_shape = (1, 1, 736, 96), bias_shape = (96,)
2018-01-04 22:00:27,290 INFO     BatchNorm: inception_5b_pool_bn, Offset = (96,), bias = (96,), mean = (96,), variance = (96,)  
2018-01-04 22:00:29,871 INFO     

2018-01-04 22:00:31,260 INFO     DATA FORMATTER: Retriving the pickle file distinct_stratified_batches.pickle from disk
2018-01-04 22:00:31,329 INFO     dataX.shape = (10, 18, 96, 96, 3), dataY.shape = (10, 18)
2018-01-04 22:00:31,329 INFO     INITIALIZING THE NETWORK !! ...............................
2018-01-04 22:00:31,348 INFO     SHAPE: inpTensor (?, 96, 96, 3)
2018-01-04 22:00:31,372 INFO     conv1 (?, 48, 48, 64)
2018-01-04 22:00:31,375 INFO     conv1 Zero-Padding + MAXPOOL (?, 50, 50, 64)
2018-01-04 22:00:31,378 INFO     conv1 Zero-Padding + MAXPOOL (?, 24, 24, 64)
2018-01-04 22:00:31,398 INFO     conv2 (?, 24, 24, 64) 
2018-01-04 22:00:31,401 INFO     conv2 Zero-Padding + MAXPOOL (?, 26, 26, 64)
2018-01-04 22:00:31,426 INFO     conv3 (?, 24, 24, 192)
2018-01-04 22:00:31,429 INFO     conv3 Zero-Padding + MAXPOOL (?, 26, 26, 192)
2018-01-04 22:00:31,432 INFO     conv3 Zero-Padding + MAXPOOL (?, 12, 12, 192)
2018-01-04 22:00:31,432 INFO     Inside Inception module 3a: (?, 12, 12, 192)
2018-01-04 22:00:31,478 INFO     inception_3x3 Chain 2: shape = (?, 12, 12, 128)
2018-01-04 22:00:31,522 INFO     inception_5x5 Chain 3: shape = (?, 12, 12, 32)
2018-01-04 22:00:31,555 INFO     inception_pool Chain 4: shape = (?, 12, 12, 32)
2018-01-04 22:00:31,580 INFO     inception_1x1: Chain 1: shape = (?, 12, 12, 64)
2018-01-04 22:00:31,586 INFO     inception3a: (?, 12, 12, 256)
2018-01-04 22:00:31,586 INFO     Inside Inception module 3b: (?, 12, 12, 256)
2018-01-04 22:00:31,648 INFO     inception_3x3 Chain 2: shape = (?, 12, 12, 128)
2018-01-04 22:00:31,703 INFO     inception_5x5 Chain 3: shape = (?, 12, 12, 64)
2018-01-04 22:00:31,734 INFO     inception_pool Chain 4: shape = (?, 12, 12, 64)
2018-01-04 22:00:31,760 INFO     inception_1x1: Chain 1: shape = (?, 12, 12, 64)
2018-01-04 22:00:31,765 INFO     inception3b: (?, 12, 12, 320)
2018-01-04 22:00:31,766 INFO     Inside Inception module 3c: (?, 12, 12, 320)
2018-01-04 22:00:31,826 INFO     inception_3x3 Chain 2: shape = (?, 6, 6, 256)
2018-01-04 22:00:31,884 INFO     inception_5x5 Chain 3: shape = (?, 6, 6, 64)
2018-01-04 22:00:31,891 INFO     pool_pad Chain 4: shape = (?, 6, 6, 320)
2018-01-04 22:00:31,896 INFO     inception3c: (?, 6, 6, 640)
2018-01-04 22:00:31,896 INFO     Inside Inception module 4a: (?, 6, 6, 640)
2018-01-04 22:00:31,956 INFO     inception_3x3 Chain 2: shape = (?, 6, 6, 192)
2018-01-04 22:00:32,015 INFO     inception_5x5 Chain 3: shape = (?, 6, 6, 64)
2018-01-04 22:00:32,048 INFO     inception_pool Chain 4: shape = (?, 6, 6, 128)
2018-01-04 22:00:32,074 INFO     inception_1x1: Chain 1: shape = (?, 6, 6, 256)
2018-01-04 22:00:32,079 INFO     inception4a: (?, 6, 6, 640)
2018-01-04 22:00:32,079 INFO     Inside Inception module 4e: (?, 6, 6, 640)
2018-01-04 22:00:32,144 INFO     inception_3x3 Chain 2: shape = (?, 3, 3, 256)
2018-01-04 22:00:32,193 INFO     inception_5x5 Chain 3: shape = (?, 3, 3, 128)
2018-01-04 22:00:32,198 INFO     pool_pad Chain 4: shape = (?, 3, 3, 640)
2018-01-04 22:00:32,202 INFO     inception4e: (?, 3, 3, 1024)
2018-01-04 22:00:32,202 INFO     Initializing the last layer weights with random values and the parameter is trainable
2018-01-04 22:00:32,202 INFO     Inside Inception module 5a FT: (?, 3, 3, 1024)
2018-01-04 22:00:32,203 INFO     Initializing random weights using seed idx 0 and seed 213
2018-01-04 22:00:32,263 INFO     Initializing random weights using seed idx 1 and seed 436
2018-01-04 22:00:32,318 INFO     inception_3x3 Chain 2: shape = (?, 3, 3, 384) 
